scale,anchor_p,seed_q0,recovered_q_for_audit_only,candidate_n,candidate_visible_ordinal,candidate_offset_from_anchor,candidate_offset_from_seed,is_recovered_q_for_audit_only,prior_visible_open_count_including_seed,distance_open_prior_count_including_seed,distance_closed_prior_count_including_seed,seed_distance_closure_reason
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993677,7,106,64,False,7,0,7,wheel_closed_residue:4
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993679,8,108,66,False,8,0,8,wheel_closed_residue:6
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993683,9,112,70,False,9,0,9,wheel_closed_residue:10
1000000000000000000,999999999999993281,999999999999993283,999999999999993341,999999999999993341,1,60,58,True,1,0,1,wheel_closed_residue:28
1000000000000000000,999999999999993281,999999999999993283,999999999999993341,999999999999993359,2,78,76,False,2,0,2,wheel_closed_residue:16
1000000000000000000,999999999999993281,999999999999993283,999999999999993341,999999999999993379,3,98,96,False,3,0,3,wheel_closed_residue:6
1000000000000000000,999999999999993281,999999999999993283,999999999999993341,999999999999993407,4,126,124,False,4,0,4,wheel_closed_residue:4
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993277,1,8,6,False,1,0,1,wheel_closed_residue:6
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993281,2,12,10,True,2,0,2,wheel_closed_residue:10
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993283,3,14,12,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993341,4,72,70,False,4,0,4,wheel_closed_residue:10
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993359,5,90,88,False,5,0,5,wheel_closed_residue:28
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993379,6,110,108,False,6,0,6,wheel_closed_residue:18
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993247,1,74,14,False,1,0,1,wheel_closed_residue:14
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993259,2,86,26,False,2,0,2,wheel_closed_residue:26
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993263,3,90,30,False,3,0,3,wheel_closed_residue:0
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993269,4,96,36,True,4,0,4,wheel_closed_residue:6
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993271,5,98,38,False,5,0,5,wheel_closed_residue:8
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993277,6,104,44,False,6,0,6,wheel_closed_residue:14
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993281,7,108,48,False,7,0,7,wheel_closed_residue:18
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993283,8,110,50,False,8,0,8,wheel_closed_residue:20
1000000000000000000,999999999999993103,999999999999993119,999999999999993173,999999999999993173,1,70,54,True,1,0,1,wheel_closed_residue:24
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993029,1,10,6,False,1,0,1,wheel_closed_residue:6
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993037,2,18,14,False,2,0,2,wheel_closed_residue:14
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993053,3,34,30,False,3,0,3,wheel_closed_residue:0
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993061,4,42,38,False,4,0,4,wheel_closed_residue:8
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993071,5,52,48,False,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993077,6,58,54,True,6,0,6,wheel_closed_residue:24
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993103,7,84,80,False,7,0,7,wheel_closed_residue:20
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993119,8,100,96,False,8,0,8,wheel_closed_residue:6
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993011,1,72,22,True,1,0,1,wheel_closed_residue:22
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993019,2,80,30,False,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993023,3,84,34,False,3,0,3,wheel_closed_residue:4
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993029,4,90,40,False,4,0,4,wheel_closed_residue:10
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993037,5,98,48,False,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993053,6,114,64,False,6,0,6,wheel_closed_residue:4
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993061,7,122,72,False,7,0,7,wheel_closed_residue:12
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999992923,1,6,2,False,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999992939,2,22,18,True,2,0,2,wheel_closed_residue:18
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999992989,3,72,68,False,3,0,3,wheel_closed_residue:8
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999993011,4,94,90,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999993019,5,102,98,False,5,0,5,wheel_closed_residue:8
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999993023,6,106,102,False,6,0,6,wheel_closed_residue:12
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999993029,7,112,108,False,7,0,7,wheel_closed_residue:18
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999993037,8,120,116,False,8,0,8,wheel_closed_residue:26
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992657,1,40,10,False,1,0,1,wheel_closed_residue:10
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992659,2,42,12,False,2,0,2,wheel_closed_residue:12
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992681,3,64,34,True,3,0,3,wheel_closed_residue:4
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992689,4,72,42,False,4,0,4,wheel_closed_residue:12
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992699,5,82,52,False,5,0,5,wheel_closed_residue:22
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992731,6,114,84,False,6,0,6,wheel_closed_residue:24
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992617,1,14,6,True,1,0,1,wheel_closed_residue:6
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992647,2,44,36,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992657,3,54,46,False,3,0,3,wheel_closed_residue:16
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992659,4,56,48,False,4,0,4,wheel_closed_residue:18
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992681,5,78,70,False,5,0,5,wheel_closed_residue:10
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992689,6,86,78,False,6,0,6,wheel_closed_residue:18
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992699,7,96,88,False,7,0,7,wheel_closed_residue:28
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992731,8,128,120,False,8,0,8,wheel_closed_residue:0
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992603,1,22,16,True,1,0,1,wheel_closed_residue:16
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992611,2,30,24,False,2,0,2,wheel_closed_residue:24
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992617,3,36,30,False,3,0,3,wheel_closed_residue:0
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992647,4,66,60,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992657,5,76,70,False,5,0,5,wheel_closed_residue:10
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992659,6,78,72,False,6,0,6,wheel_closed_residue:12
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992681,7,100,94,False,7,0,7,wheel_closed_residue:4
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992689,8,108,102,False,8,0,8,wheel_closed_residue:12
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992699,9,118,112,False,9,0,9,wheel_closed_residue:22
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992531,1,28,24,False,1,0,1,wheel_closed_residue:24
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992533,2,30,26,False,2,0,2,wheel_closed_residue:26
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992543,3,40,36,True,3,0,3,wheel_closed_residue:6
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992561,4,58,54,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992567,5,64,60,False,5,0,5,wheel_closed_residue:0
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992581,6,78,74,False,6,0,6,wheel_closed_residue:14
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992587,7,84,80,False,7,0,7,wheel_closed_residue:20
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992603,8,100,96,False,8,0,8,wheel_closed_residue:6
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992611,9,108,104,False,9,0,9,wheel_closed_residue:14
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992617,10,114,110,False,10,0,10,wheel_closed_residue:20
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992503,1,30,14,True,1,0,1,wheel_closed_residue:14
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992507,2,34,18,False,2,0,2,wheel_closed_residue:18
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992531,3,58,42,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992533,4,60,44,False,4,0,4,wheel_closed_residue:14
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992543,5,70,54,False,5,0,5,wheel_closed_residue:24
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992561,6,88,72,False,6,0,6,wheel_closed_residue:12
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992567,7,94,78,False,7,0,7,wheel_closed_residue:18
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992581,8,108,92,False,8,0,8,wheel_closed_residue:2
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992587,9,114,98,False,9,0,9,wheel_closed_residue:8
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992449,1,32,30,True,1,0,1,wheel_closed_residue:0
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992473,2,56,54,False,2,0,2,wheel_closed_residue:24
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992489,3,72,70,False,3,0,3,wheel_closed_residue:10
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992503,4,86,84,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992507,5,90,88,False,5,0,5,wheel_closed_residue:28
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992531,6,114,112,False,6,0,6,wheel_closed_residue:22
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992533,7,116,114,False,7,0,7,wheel_closed_residue:24
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992543,8,126,124,False,8,0,8,wheel_closed_residue:4
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992363,1,30,6,False,1,0,1,wheel_closed_residue:6
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992393,2,60,36,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992413,3,80,56,False,3,0,3,wheel_closed_residue:26
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992417,4,84,60,True,4,0,4,wheel_closed_residue:0
